-16.744,-16.293
-18.523,10.955
16.824,-49.34
18.242,-17.768
19.335,20.084
-55.442,-47.286
-49.92,-23.517
-59.252,11.736
-12.538,-57.312
-13.543,-25.216
-22.789,17.002
19.179,-41.735
11.155,-10.137
17.441,16.729
-50.951,-52.31
-53.362,-17.366
-49.687,14.235
-19.456,-49.927
-19.575,-24.724
-16.421,6.179
15.932,-59.715
16.858,-21.932
13.538,17.181
-49.102,-40.889
-50.719,-13.745
-39.941,13.096
-15.767,-44.099
-16.526,-19.467
-23.818,17.304
12.056,-43.52
10.653,-25.097
9.51,10.006
-45.869,-47.497
-49.979,-14.493
-48.779,9.306
-22.451,-42.74
-16.604,-16.56
-11.368,23.503
18.201,-50.099
25.741,-11.729
9.297,8.82
-52.553,-50.183
-55.133,-17.955
-50.512,12.563
-15.036,-56.758
-12.62,-22.392
-13.984,12.749
11.863,-49.932
17.881,-12.441
13.412,19.265
-50.226,-51.868
-46.786,-22.14
-45.428,11.415
-15.714,-60.152
-13.54,-18.618
-20.339,20.676
12.998,-43.762
14.565,-14.576
12.417,8.067
-50.265,-50.061
-41.964,-11.894
-52.129,25.692
-21.867,-58.007
-16.392,-21.949
-22.106,17.576
10.965,-45.624
10.58,-22.296
12.35,10.717
-43.37,-58.184
-49.96,-18.963
-55.642,21.978
-17.001,-51.82
-19.518,-18.967
-19.987,17.9
17.834,-47.795
21.184,-21.88
21.612,12.462
-50.984,-53.539
-44.238,-23.945
-50.91,8.098
-16.908,-51.217
-21.23,-12.593
-15.729,16.624
18.186,-50.761
15.839,-17.03
9.061,22.618
-54.755,-52.353
-48.467,-23.574
-47.394,8.12
-17.896,-54.924
-17.92,-20.586
-19.986,13.698
19.612,-59.626
17.933,-16.859
17.516,21.734
-46.1,-47.496
-55.762,-15.673
-41.22,15.209
-13.818,-45.52
-6.042,-16.696
-13.359,15.402
15.202,-45.464
12.405,-17.816
21.131,20.503
-49.467,-48.435
-50.412,-15.761
-47.074,18.228
-24.0,-58.062
-20.343,-17.943
-15.533,17.246
8.066,-46.94
9.413,-17.65
18.823,11.561
-49.988,-49.989
-47.406,-26.694
-57.995,20.016
-10.288,-55.51
-19.64,-6.253
-26.878,17.54
20.323,-52.832
18.31,-11.871
17.098,15.459
-52.749,-47.342
-56.628,-23.724
-46.249,14.202
-15.921,-54.61
-16.543,-16.04
-16.325,17.281
21.596,-56.273
27.321,-16.909
19.874,21.645
-49.616,-48.73
-45.226,-17.873
-52.942,7.279
-14.158,-54.355
-22.514,-7.409
-20.884,18.278
16.137,-49.497
13.515,-14.116
14.424,20.248
-52.012,-56.422
-43.246,-12.768
-39.893,15.817
-16.658,-50.114
-23.696,-18.296
-18.441,19.574
7.954,-47.408
14.468,-26.11
12.161,12.126
-48.792,-51.185
-53.487,-15.677
-51.54,16.14
-14.057,-50.358
-23.197,-17.794
-16.415,9.604
17.076,-49.483
13.548,-26.817
20.056,10.559
-48.61,-50.678
-43.589,-7.642
-50.248,22.017
-23.679,-55.625
-17.649,-16.696
-14.27,20.849
21.32,-45.808
11.331,-22.42
9.936,15.925
-42.019,-44.757
-42.533,-15.181
-48.635,18.372
-17.327,-48.41
-19.807,-6.415
-19.117,8.763
13.223,-50.099
14.337,-7.038
17.196,17.708
-45.8,-53.803
-57.338,-8.494
-39.582,14.796
-16.921,-50.484
-15.954,-11.604
-24.85,19.688
15.641,-50.809
9.471,-15.349
18.844,18.325
-57.249,-55.073
-48.474,-21.533
-44.778,22.526
-14.314,-52.352
-21.428,-15.829
-15.64,15.938
15.997,-48.463
14.288,-21.379
10.643,15.412
-56.835,-57.578
-54.869,-17.708
-42.088,20.97
-17.931,-44.83
-12.413,-17.215
-20.787,7.999
23.962,-52.338
17.824,-15.624
16.69,15.793
-49.198,-40.69
-41.391,-18.254
-53.601,14.755
-10.34,-58.347
-13.186,-10.876
-19.04,19.265
15.367,-46.277
20.55,-13.402
27.665,15.145
-40.326,-48.12
-47.715,-15.922
-48.396,18.898
-16.666,-52.165
-9.867,-21.121
-17.202,14.589
22.218,-46.266
13.63,-15.582
16.663,19.355
-53.154,-45.915
-48.529,-16.364
-49.761,16.098
-16.158,-53.874
-25.77,-20.635
-19.721,23.452
15.82,-49.147
11.584,-17.72
16.566,14.182
-52.202,-47.775
-41.058,-11.218
-44.916,12.967
-17.189,-50.59
-16.828,-16.354
-23.628,17.496
14.896,-49.042
19.658,-17.252
14.993,17.34
-53.455,-52.589
-57.759,-9.302
-49.886,15.781
-10.931,-48.57
-17.607,-12.048
-14.192,21.877
18.83,-47.247
7.039,-18.199
16.141,22.557
-54.178,-48.269
-48.414,-12.29
-57.501,11.043
-16.628,-49.086
-22.611,-13.47
-13.716,17.452
16.888,-56.437
17.852,-15.489
17.133,18.027
-57.922,-57.759
-48.29,-7.889
-55.381,21.268
-16.675,-49.627
-14.76,-17.415
-23.109,20.85
5.985,-50.131
9.142,-12.679
23.591,12.809
-59.726,-53.06
-43.294,-24.104
-50.826,17.129
-17.756,-47.056
-19.611,-23.525
-12.064,21.908
17.854,-49.865
21.605,-21.021
24.905,21.927
-53.415,-41.699
-44.695,-20.364
-45.351,17.588
-17.496,-48.284
-16.787,-15.767
-24.035,14.572
16.248,-57.493
13.972,-20.517
6.8,13.043
-46.177,-44.706
-41.638,-20.346
-52.12,21.364
-14.479,-46.718
-19.972,-20.15
-13.418,15.63
13.702,-54.96
21.937,-11.127
14.891,19.48
-57.409,-56.042
-44.936,-22.571
-50.043,16.605
-16.916,-49.456
-16.022,-10.041
-12.28,18.155
17.508,-55.12
10.767,-25.015
17.513,15.948
-50.106,-49.644
-45.482,-17.697
-50.767,16.464
-16.146,-50.331
-16.205,-24.396
-16.546,16.688
19.215,-49.487
17.57,-24.752
20.642,17.509
-50.131,-50.672
-51.31,-20.994
-55.748,13.794
-15.282,-56.789
-16.894,-17.078
-15.716,26.961
26.35,-51.217
20.438,-15.073
26.223,14.356
-53.756,-41.864
-51.475,-16.615
-54.736,9.322
-16.112,-54.723
-15.954,-19.215
-17.583,22.332
18.07,-47.677
13.91,-18.913
18.303,13.314
-49.175,-56.628
-45.103,-10.268
-49.786,14.19
-17.184,-49.546
-21.071,-21.863
-8.362,20.16
17.963,-50.98
12.987,-23.195
17.582,8.037
-52.84,-53.301
-43.685,-20.903
-52.431,12.89
-17.05,-50.364
-9.853,-21.391
-16.239,15.393
14.252,-54.551
20.586,-12.505
7.335,16.421
-54.662,-44.733
-45.755,-13.313
-46.437,13.829
-13.569,-58.744
-7.734,-21.729
-11.938,23.817
15.378,-49.728
23.705,-17.664
16.848,16.41
-50.002,-50.386
-49.951,-16.688
-56.281,14.173
-8.354,-55.076
-16.734,-11.33
-12.694,11.45
15.924,-54.033
14.687,-15.207
18.235,18.656
-52.903,-52.506
-52.356,-17.134
-44.762,14.748
-14.602,-48.904
-18.38,-18.466
-23.665,13.463
17.602,-41.048
13.538,-7.687
11.076,13.36
-57.994,-49.333
-49.861,-16.629
-45.751,12.296
-14.204,-49.314
-17.678,-15.294
-16.813,16.638
15.867,-51.553
17.543,-20.571
15.053,25.244
-39.267,-47.629
-56.637,-13.557
-54.435,25.429
-20.035,-55.371
-8.346,-11.187
-24.407,23.276
14.11,-44.854
16.819,-16.281
7.527,18.813
-46.167,-52.198
-51.009,-7.951
-54.831,23.168
-14.485,-51.599
-13.908,-10.328
-16.718,6.81
17.091,-52.157
14.48,-23.695
17.282,14.145
-50.57,-52.385
-40.892,-22.252
-47.691,19.291
-6.637,-47.122
-17.0,-21.602
-15.114,25.266
25.405,-45.366
7.143,-12.073
13.35,19.643
-58.217,-42.648
-50.001,-16.934
-45.952,23.678
-23.815,-43.778
-15.239,-19.098
-23.719,12.885
11.922,-51.053
17.752,-18.033
19.685,6.616
-53.88,-48.1
-47.503,-11.87
-49.75,17.47
-20.568,-43.532
-19.268,-12.433
-15.998,16.509
10.035,-47.29
15.486,-13.913
13.094,16.054
-54.081,-58.434
-50.233,-11.34
-51.256,11.561
-16.436,-56.917
-19.63,-13.869
-8.872,22.688
17.908,-48.925
12.2,-21.171
16.821,18.323
-41.859,-53.5
-49.728,-10.584
-47.85,20.284
-10.423,-58.072
-17.217,-18.367
-16.271,16.653
15.14,-51.577
13.295,-17.766
17.953,15.922
-49.843,-50.544
-46.093,-21.789
-51.895,12.89
-12.854,-39.954
-7.766,-12.093
-17.311,17.359
15.176,-57.598
16.676,-15.451
6.634,17.363
-53.017,-43.415
-41.48,-20.778
-48.02,19.408
-25.873,-51.665
-6.52,-18.643
-17.086,17.906
15.181,-44.992
24.426,-20.674
20.391,10.108
-42.388,-52.732
-49.397,-12.256
-45.342,20.903
-10.797,-41.791
-22.461,-14.024
-18.567,16.941
12.31,-56.458
17.087,-18.05
21.075,11.912
-56.547,-51.783
-45.869,-23.631
-45.437,20.779
-6.489,-54.14
-13.426,-12.598
-19.998,15.76
14.045,-58.225
15.655,-16.764
9.92,19.532
-54.031,-59.772
-41.904,-17.923
-53.133,16.52
-15.141,-54.458
-21.451,-18.189
-17.245,20.14
20.849,-51.339
16.485,-7.147
23.017,16.673
-51.656,-49.189
-49.849,-16.712
-56.264,22.723
-20.617,-52.155
-12.602,-17.154
-13.251,16.183
19.025,-42.227
17.449,-22.138
17.065,15.879
-44.611,-51.117
-50.156,-16.142
-59.15,13.424
-16.439,-50.747
-16.197,-16.282
-25.402,19.094
19.97,-41.444
21.453,-19.807
27.393,14.316
-49.059,-49.317
-48.631,-5.669
-43.321,17.04
-14.711,-49.615
-12.356,-26.855
-23.114,19.04
23.103,-54.531
10.78,-24.975
22.294,17.897
-43.212,-56.452
-42.511,-23.996
-49.612,15.432
-21.407,-48.25
-10.674,-15.107
-17.602,20.376
17.472,-54.424
11.243,-9.64
15.499,18.351
-58.718,-53.425
-44.216,-14.983
-52.75,13.939
-19.831,-55.79
-25.835,-15.313
-18.483,19.53
11.162,-47.23
16.54,-27.511
11.438,23.799
-51.788,-57.635
-49.113,-12.794
-43.987,10.616
-17.217,-48.822
-16.708,-21.169
-11.994,18.813
17.454,-44.491
18.287,-15.027
11.362,18.114
-52.387,-40.607
-53.166,-11.458
-49.577,20.846
-13.257,-50.115
-18.688,-7.812
-11.845,12.054
14.114,-48.278
22.356,-20.726
16.217,18.148
-48.548,-46.76
-55.195,-15.984
-57.383,16.136
-10.902,-49.977
-18.442,-16.962
-16.885,16.623
18.048,-47.598
25.667,-18.49
17.766,15.916
-51.441,-46.105
-48.944,-15.348
-47.813,17.904
-17.856,-48.817
-8.613,-14.076
-16.51,26.326
14.652,-42.702
18.292,-16.942
8.028,20.545
-42.576,-43.303
-49.232,-27.467
-48.767,8.466
-9.572,-43.395
-13.945,-7.903
-17.977,20.588
19.164,-49.876
18.416,-11.858
16.752,18.903
-42.83,-58.327
-58.376,-14.372
-47.292,12.139
-23.397,-53.682
-11.707,-7.213
-8.81,17.375
26.588,-46.803
7.2,-13.615
20.199,16.906
-49.507,-58.62
-52.017,-21.411
-47.726,6.688
-10.844,-45.848
-9.351,-13.599
-15.219,16.414
16.17,-44.069
8.638,-24.132
17.163,14.918
-51.714,-50.563
-51.098,-15.854
-51.309,17.438
-16.199,-41.639
-18.185,-16.204
-16.411,22.3
19.165,-56.907
21.571,-14.072
19.448,24.183
-49.854,-55.582
-49.772,-23.631
-44.101,16.289
-19.607,-42.059
-8.156,-14.945
-20.589,12.459
15.385,-57.978
10.501,-18.403
20.804,14.728
-45.567,-41.38
-55.338,-12.302
-54.753,20.164
-26.746,-54.576
-22.438,-17.344
-15.913,16.933
9.629,-44.618
17.426,-23.843
19.134,15.997
-48.662,-51.519
-48.659,-16.284
-51.735,12.916
-18.503,-51.466
-17.066,-15.401
-21.778,13.961
16.408,-55.849
18.894,-19.978
24.968,20.865
-47.72,-48.065
-47.176,-16.992
-48.825,16.396
-11.442,-52.049
-21.174,-17.001
-19.667,18.493
25.491,-46.682
19.228,-24.101
19.635,15.841
-46.01,-42.412
-44.532,-12.889
-49.169,15.742
-13.04,-47.751
-8.509,-19.359
-16.747,16.35
25.383,-53.32
11.14,-14.168
17.379,18.48
-58.079,-44.208
-45.697,-20.731
-50.835,17.754
-19.078,-48.826
-14.837,-21.689
-16.435,16.718
12.825,-55.551
17.237,-17.586
17.135,18.467
-52.243,-49.7
-47.67,-11.402
-46.044,19.671
-19.357,-41.366
-18.343,-16.618
-7.501,13.81
10.42,-56.137
19.448,-16.421
16.673,16.593
-47.342,-40.787
-51.764,-22.446
-51.971,26.267
-16.438,-43.708
-20.923,-19.385
-16.101,11.538
27.014,-48.423
17.763,-17.267
20.131,17.468
-53.598,-42.473
-49.216,-14.864
-42.93,11.371
-15.718,-49.567
-15.967,-24.268
-18.823,22.25
19.012,-52.95
20.706,-18.885
15.283,18.618
-47.666,-59.573
-51.486,-20.657
-50.348,16.285
-14.257,-46.658
-13.075,-20.237
-13.348,12.892
13.725,-50.175
21.418,-23.607
22.552,18.464
-52.196,-46.788
-52.065,-13.957
-46.798,11.72
-10.483,-44.446
-16.859,-19.492
-25.768,19.196
16.694,-49.266
19.243,-8.017
17.048,14.091
-50.577,-39.509
-47.459,-20.517
-54.015,23.96
-17.657,-50.05
-15.847,-17.423
-14.182,17.126
13.811,-54.737
20.521,-19.176
18.769,17.338
-48.865,-56.326
-54.062,-26.056
-49.241,18.334
-11.133,-58.18
-16.919,-17.334
-17.198,23.659
12.475,-51.52
16.474,-15.502
20.287,17.988
-48.615,-48.307
-43.62,-22.22
-50.076,16.364
-15.084,-48.319
-18.34,-11.362
-21.836,18.142
11.527,-56.714
16.928,-15.109
15.663,15.141
-41.676,-54.048
-50.981,-16.285
-56.055,7.863
-7.677,-55.44
-17.669,-18.151
-10.42,24.686
10.439,-46.158
20.53,-21.722
11.346,15.121
-52.162,-43.46
-45.901,-22.292
-54.195,17.368
-12.954,-50.724
-16.081,-8.322
-6.582,17.864
20.031,-44.796
24.62,-23.655
23.746,15.95
-49.695,-49.637
-53.077,-22.617
-48.815,6.47
-15.868,-42.081
-16.555,-24.029
-25.337,16.336
16.756,-49.852
7.38,-16.126
16.248,16.313
-58.254,-45.205
-47.172,-19.473
-57.099,14.444
-27.176,-52.902
-21.053,-12.226
-18.941,17.376
23.454,-55.503
23.068,-20.444
20.027,9.727
-42.523,-52.732
-52.079,-18.864
-55.87,14.776
-16.601,-45.366
-16.695,-16.679
-19.245,25.473
14.274,-50.274
21.195,-8.469
15.693,9.317
-43.795,-52.347
-46.978,-20.049
-52.766,16.429
-22.53,-43.56
-15.765,-19.958
-18.294,10.947
16.742,-55.316
17.633,-17.507
12.651,25.769
-49.893,-57.873
-52.64,-16.886
-54.006,9.375
-14.833,-56.163
-17.192,-6.634
-16.897,9.788
25.194,-50.853
21.362,-11.615
10.251,10.669
-47.684,-48.681
-43.61,-14.483
-54.664,15.963
-25.795,-48.684
-19.525,-6.994
-17.473,12.713
9.307,-48.834
19.554,-20.622
19.64,6.779
-50.722,-51.244
-53.69,-15.87
-47.746,16.67
-10.999,-49.241
-18.471,-19.491
-16.648,10.127
21.263,-52.961
17.532,-24.302
10.784,12.259
-53.482,-57.543
-51.322,-14.135
-52.019,20.679
-11.097,-41.272
-22.347,-22.875
-9.557,15.732
24.624,-51.162
17.455,-17.443
16.03,16.842
-53.522,-53.601
-45.217,-13.237
-53.151,18.82
-17.648,-44.749
-16.16,-18.613
-12.753,18.318
24.369,-56.387
18.972,-12.768
22.162,16.232
-48.802,-49.942
-56.282,-20.666
-48.878,16.876
-12.141,-43.911
-7.111,-12.33
-14.387,12.063
16.602,-49.547
9.764,-14.427
12.607,23.912
-49.947,-49.644
-46.871,-16.619
-56.653,17.434
-15.402,-39.538
-18.442,-26.855
-12.557,17.789
16.24,-54.952
17.57,-7.446
19.925,14.63
-49.922,-49.832
-49.229,-17.395
-60.928,18.363
-10.744,-51.815
-18.198,-16.741
-13.162,11.624
24.639,-45.251
14.658,-13.682
22.652,17.059
-55.469,-40.786
-46.696,-24.652
-49.316,21.62
-19.273,-54.684
-20.147,-18.08
-25.75,12.99
13.05,-49.994
15.394,-11.259
12.598,21.279
-57.736,-55.6
-54.254,-19.767
-48.636,20.135
-17.577,-41.936
-15.074,-18.873
-16.582,16.669
17.041,-46.505
7.547,-10.549
12.372,6.964
-44.861,-41.677
-45.165,-13.314
-44.22,8.157
-7.308,-51.763
-11.417,-23.481
-14.582,12.846
15.717,-54.227
16.189,-15.016
18.969,14.782
-50.387,-49.537
-49.903,-8.827
-54.708,16.47
-5.779,-49.441
-22.903,-21.129
-16.903,20.581
23.254,-49.29
10.998,-17.31
22.404,20.532
-42.632,-49.146
-51.601,-26.279
-58.12,18.725
-23.585,-49.127
-13.078,-19.741
-21.407,24.225
20.178,-40.542
14.992,-7.146
23.802,18.477
-51.149,-51.298
-59.299,-17.556
-53.909,25.417
-12.81,-58.76
-18.271,-9.597
-17.346,14.889
20.453,-49.201
24.815,-12.802
15.122,17.316
-50.122,-49.843
-46.741,-8.044
-52.957,16.096
-11.833,-51.651
-15.07,-16.889
-8.061,18.375
27.101,-53.368
14.822,-20.8
15.65,23.601
-49.566,-49.976
-59.229,-22.678
-40.136,16.71
-16.808,-49.668
-11.489,-20.853
-12.138,21.086
12.908,-49.063
15.24,-11.801
25.31,17.361
-53.875,-44.301
-49.381,-16.699
-39.721,15.355
-16.652,-47.705
-21.239,-23.006
-21.642,9.037
20.846,-60.112
12.631,-17.369
14.455,21.081
-50.857,-50.473
-49.701,-24.693
-52.597,7.125
-17.564,-48.322
-16.066,-19.667
-13.184,11.846
13.504,-51.114
14.928,-16.145
16.848,17.275
-54.803,-54.544
-50.126,-18.68
-49.963,17.227
-20.222,-52.67
-15.539,-20.186
-8.936,17.238
22.067,-50.164
17.871,-17.685
8.89,17.976
-43.269,-50.99
-47.789,-13.302
-49.117,15.781
-6.33,-49.729
-23.517,-13.931
-16.464,17.783
7.326,-51.141
22.043,-14.203
9.308,22.664
-49.14,-49.319
-59.34,-21.155
-42.717,14.802
-12.278,-55.663
-25.189,-20.935
-19.621,16.72
15.804,-50.597
22.63,-11.349
11.799,20.76
-48.662,-44.866
-50.725,-12.123
-57.538,12.294
-19.031,-54.239
-23.959,-21.953
-17.408,24.236
18.487,-56.056
22.218,-19.417
9.506,13.743
-52.33,-49.614
-42.367,-21.345
-51.255,19.641
-17.727,-49.781
-19.232,-18.384
-16.681,16.41
7.335,-49.747
7.643,-13.157
16.704,16.693
-53.378,-50.973
-49.989,-7.649
-54.16,13.932
-21.495,-52.989
-19.034,-25.55
-17.263,15.503
6.795,-45.146
8.407,-20.966
9.981,8.469
-47.209,-43.954
-55.45,-16.281
-48.301,25.456
-13.852,-50.565
-16.117,-15.713
-11.885,20.409
18.137,-58.419
24.988,-20.05
16.814,17.4
-48.597,-55.016
-51.843,-15.581
-54.114,13.205
-22.018,-53.18
-10.849,-20.685
-15.57,24.87
11.468,-51.087
26.952,-14.699
20.583,17.135
-54.814,-53.241
-50.286,-16.672
-55.388,15.384
-16.278,-46.888
-20.466,-15.832
-17.627,15.829
16.535,-49.95
14.584,-9.765
21.29,12.537
-43.671,-51.565
-49.641,-26.744
-52.406,14.662
-14.851,-49.52
-15.355,-20.156
-18.729,18.904
14.85,-47.491
24.032,-11.976
19.495,17.82
-57.796,-53.864
-55.65,-18.186
-41.281,15.148
-16.731,-50.034
-22.69,-20.123
-15.943,20.188
22.515,-46.602
19.64,-19.122
15.038,6.822
-54.27,-44.357
-56.588,-13.397
-47.634,19.681
-16.289,-44.423
-16.081,-13.402
-21.622,20.217
25.725,-48.442
15.746,-16.642
11.246,22.072
-47.13,-46.782
-52.071,-18.883
-50.165,16.563
-14.371,-48.344
-14.517,-10.241
-11.611,14.66
13.469,-46.784
15.027,-14.762
18.022,14.469
-48.592,-49.666
-47.387,-21.079
-41.053,21.628
-18.446,-50.019
-15.293,-23.217
-19.385,9.404
12.649,-51.872
10.164,-18.448
14.7,12.341
-43.595,-48.734
-49.723,-18.182
-47.932,19.315
-16.408,-45.86
-17.097,-11.112
-20.535,16.044
16.143,-45.327
18.46,-17.034
16.381,9.831
-54.554,-51.92
-53.103,-17.296
-45.273,14.744
-17.791,-52.051
-25.682,-14.978
-20.542,10.668
10.791,-51.331
14.179,-16.935
15.986,8.947
-42.723,-51.579
-42.163,-20.563
-47.212,8.523
-14.809,-53.305
-17.112,-17.43
-15.33,16.75
11.536,-47.981
10.426,-11.186
19.074,17.239
-53.605,-50.449
-56.564,-24.541
-51.868,22.881
-16.879,-60.24
-27.473,-18.429
-17.974,23.949
22.927,-48.092
11.078,-19.903
17.126,16.5
-45.83,-52.412
-41.522,-13.65
-52.679,18.087
-11.72,-45.726
-19.425,-12.436
-9.917,10.953
17.41,-55.612
11.494,-17.311
10.264,21.658
-46.999,-49.581
-49.079,-16.866
-51.812,16.833
-18.326,-45.482
-17.799,-14.08
-18.79,10.343
10.538,-41.011
15.415,-27.409
13.946,17.087
-43.57,-57.485
-55.564,-13.753
-48.913,15.974
-20.689,-53.523
-14.878,-16.802
-21.152,21.992
15.562,-48.151
7.783,-22.725
19.416,11.832
-48.783,-46.993
-50.631,-16.444
-53.389,19.384
-19.967,-56.162
-17.827,-19.324
-17.25,16.285
14.704,-51.64
15.096,-16.544
24.365,11.69
-44.369,-41.479
-48.444,-15.27
-49.467,27.358
-24.918,-53.607
-20.978,-11.478
-13.368,24.501
14.553,-49.305
13.629,-15.102
10.733,15.333
-43.433,-55.034
-50.194,-16.918
-49.326,15.769
-18.997,-44.334
-13.278,-16.018
-17.572,18.026
14.073,-45.473
17.322,-17.332
20.827,19.981
-48.331,-41.358
-56.403,-20.044
-55.035,15.049
-20.75,-47.107
-19.102,-23.843
-9.31,17.012
14.39,-50.437
14.878,-22.778
24.048,23.404
-48.309,-51.464
-49.146,-13.676
-50.655,18.215
-19.194,-46.282
-21.129,-12.287
-18.999,18.371
25.04,-46.114
21.19,-22.075
18.287,10.838
-60.451,-46.246
-49.963,-17.63
-54.676,26.662
-16.571,-44.156
-16.907,-16.468
-12.392,22.402
21.531,-49.287
20.616,-18.098
27.517,15.395
-50.356,-50.032
-49.454,-16.316
-53.67,13.558
-16.916,-49.818
-23.494,-11.657
-13.181,8.133
17.379,-48.535
10.616,-25.185
17.695,18.083
-49.434,-50.3
-50.205,-7.378
-51.641,16.443
-19.312,-39.486
-18.606,-10.165
-24.665,20.129
15.063,-43.94
9.802,-14.104
23.862,17.695
-44.401,-44.801
-49.9,-16.91
-56.543,25.048
-23.733,-46.617
-19.188,-7.762
-14.171,27.328
17.559,-48.47
7.891,-21.544
13.112,15.641
-55.292,-52.142
-43.443,-19.071
-42.674,19.318
-22.66,-41.086
-18.602,-22.168
-12.153,12.669
17.518,-50.804
16.612,-12.557
14.762,10.377
-49.323,-46.374
-53.382,-25.091
-43.067,21.861
-15.903,-46.262
-22.229,-23.853
-17.991,27.649
19.319,-53.666
13.943,-15.701
16.23,19.438
-50.138,-50.469
-50.232,-10.207
-44.918,19.635
-8.785,-48.47
-18.814,-15.815
-12.371,19.026
16.695,-50.017
25.388,-10.139
10.956,12.671
-41.826,-53.898
-52.821,-21.369
-50.01,16.664
-27.409,-51.188
-16.427,-10.948
-22.641,24.569
15.728,-43.06
21.702,-17.368
18.688,17.414
-47.551,-54.204
-41.906,-17.071
-56.167,13.96
-15.679,-48.223
